year,type,incidence,log_incidence,logit_incidence,pys,iso3,region,incidence_kp,log_kp_incidence,logit_kp_incidence,IRR,ref,id.ref,id.area,id.method,new_infections,norm_pys,id.ref2,id.ref3,id.iso3,centre_year,id.year,offset_term
2005,country dat,0.00557556207835773,-5.189362145487987,-5.18377098194507,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,21,NA
2006,country dat,0.005337776611398649,-5.232946077620589,-5.2275940041814035,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,22,NA
2007,country dat,0.004788118403742513,-5.341617762322643,-5.336818144157145,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,23,NA
2008,country dat,0.0045435928602677355,-5.394037200990464,-5.389483254638887,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,24,NA
2009,country dat,0.004195988012676884,-5.473626445297524,-5.469421629424093,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6,25,NA
2010,country dat,0.0039042950682870916,-5.545678032271232,-5.541766095546281,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,26,NA
2011,country dat,0.0035873245522447094,-5.630348604389942,-5.626754829959151,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8,27,NA
2012,country dat,0.0032906127368403657,-5.7166814893450635,-5.713385450635678,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,28,NA
2013,country dat,0.002911398927992579,-5.839121582044066,-5.836205936750301,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,29,NA
2014,country dat,0.0025514953052872763,-5.971075697443412,-5.968520941526507,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,30,NA
2015,country dat,0.0022824361359986126,-6.082511925733861,-6.080226880870246,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,31,NA
2016,country dat,0.0024754702380434482,-6.001324905839209,-5.998846366558788,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,32,NA
2017,country dat,0.0022641647094362944,-6.090549369769666,-6.088282637963696,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,33,NA
2018,country dat,0.002182583101808196,-6.127246194545534,-6.125061226137843,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,15,34,NA
2019,country dat,0.001932189989086995,-6.249101209989932,-6.247167150913759,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,16,35,NA
2020,country dat,0.0017735271435125506,-6.334784978814124,-6.333009877109387,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,36,NA
2021,country dat,0.001969363687639588,-6.230044789606541,-6.228073484172479,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,18,37,NA
2022,country dat,0.0016460143805636348,-6.409398440092498,-6.4077510695418765,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,19,38,NA
2023,country dat,0.0014873246664959812,-6.510776298755059,-6.509287866923285,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,20,39,NA
2024,country dat,0.0012547743982640406,-6.680799484896986,-6.679543922610176,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,21,40,NA
2025,country dat,0.0010955819842965856,-6.816469564397493,-6.815373381824551,NA,GAB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,22,41,NA
1985,country dat,0.001683392192980771,-6.386944358847089,-6.385259548157322,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-18,1,NA
1986,country dat,0.002345501523445118,-6.055256030677696,-6.052907774156809,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-17,2,NA
1987,country dat,0.002892416056228624,-5.845663120500409,-5.842766513325269,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-16,3,NA
1988,country dat,0.0036963205238807573,-5.600417407133611,-5.5967142383362045,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-15,4,NA
1989,country dat,0.004412055994117264,-5.423414486348372,-5.418992668511428,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-14,5,NA
1990,country dat,0.004948911410565028,-5.30858764364441,-5.303626445818756,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-13,6,NA
1991,country dat,0.0053134464145784596,-5.23751461197165,-5.232186998996214,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-12,7,NA
1992,country dat,0.005339634339016599,-5.232598104194199,-5.2272441630563025,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-11,8,NA
1993,country dat,0.005333048136635606,-5.233832321221095,-5.228485001620361,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-10,9,NA
1994,country dat,0.005066815939500692,-5.2850426784884474,-5.279962982712136,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-9,10,NA
1995,country dat,0.0049619796203764525,-5.305950500859928,-5.300976169743152,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-8,11,NA
1996,country dat,0.004612911602959037,-5.37889603718294,-5.374272453270325,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-7,12,NA
1997,country dat,0.004325034539779059,-5.4433351525541,-5.439000737996732,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-6,13,NA
1998,country dat,0.004038139418897404,-5.511971232967019,-5.5079249182470456,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-5,14,NA
1999,country dat,0.003756731117636002,-5.584206083320886,-5.580442277966009,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-4,15,NA
2000,country dat,0.003363511097485762,-5.694769881117773,-5.69140070070072,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-3,16,NA
2001,country dat,0.0031569323511877754,-5.758154497831063,-5.754992571856483,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-2,17,NA
2002,country dat,0.0029271350750878495,-5.833731124374122,-5.830799696860749,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1,18,NA
2003,country dat,0.0027447178720182417,-5.898076988166781,-5.895328496650023,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,19,NA
2004,country dat,0.0025574500612608464,-5.968744586717856,-5.96618386079476,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,20,NA
2005,country dat,0.0023897906319694513,-6.036549518562391,-6.034156867823176,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,21,NA
2006,country dat,0.0022722552482902485,-6.0869824392353085,-6.084707598497725,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,22,NA
2007,country dat,0.0021760795221474945,-6.13023040555165,-6.128051954928031,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,23,NA
2008,country dat,0.0020630111486632237,-6.183588640805238,-6.181523498717803,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5,24,NA
2009,country dat,0.0020251456928042097,-6.202113633947893,-6.2000864348748195,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,25,NA
2010,country dat,0.0019744379598410876,-6.227471498424506,-6.225495108692511,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,26,NA
2011,country dat,0.0019131941474523667,-6.25898110519879,-6.257066078557764,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,8,27,NA
2012,country dat,0.0018419557059581057,-6.296927388149275,-6.2950837339568935,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,28,NA
2013,country dat,0.0018142388169668645,-6.312089283822895,-6.310273397281474,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10,29,NA
2014,country dat,0.001785306041669406,-6.328165426531101,-6.326378524931278,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,11,30,NA
2015,country dat,0.0017883005282317468,-6.326489535688262,-6.324699634241741,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,31,NA
2016,country dat,0.001793273865919288,-6.323712354294423,-6.321917470588047,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,32,NA
2017,country dat,0.0018680476573072612,-6.2828614270238035,-6.280991632389508,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,33,NA
2018,country dat,0.0018640077286317047,-6.285026416465689,-6.283160669312782,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,34,NA
2019,country dat,0.0018205077730822116,-6.308639820606618,-6.306817653695305,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,16,35,NA
2020,country dat,0.0015789884971709398,-6.450970828617409,-6.4493905922040975,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,17,36,NA
2021,country dat,0.0013213179821397506,-6.629125569206792,-6.62780337751433,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,18,37,NA
2022,country dat,0.0010921483591347834,-6.819608550874022,-6.818515805686278,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,19,38,NA
2023,country dat,8.76766120078938e-4,-7.039270282938003,-7.038393132233699,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,20,39,NA
2024,country dat,8.665773698291036e-4,-7.050959162743834,-7.050092209678774,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,21,40,NA
2025,country dat,7.638360666624578e-4,-7.177157364253049,-7.176393236314981,NA,GHA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,22,41,NA
1985,country dat,6.098583412138112e-4,-7.402283855284245,-7.401673810903791,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-18,1,NA
1986,country dat,8.035228120878129e-4,-7.1265049822901405,-7.125701136480562,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-17,2,NA
1987,country dat,0.001021217902758443,-6.886759341651472,-6.885737601950434,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-16,3,NA
1988,country dat,0.0012809074767353265,-6.6601864860489535,-6.658904757509024,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-15,4,NA
1989,country dat,0.0015766124386299928,-6.4524767598414945,-6.450898903241595,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-14,5,NA
1990,country dat,0.001789212151873897,-6.32597989463684,-6.324189079933082,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-13,6,NA
1991,country dat,0.002070521064630441,-6.179954981337846,-6.177882313781059,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-12,7,NA
1992,country dat,0.002373862978641239,-6.043236701966177,-6.040860016907776,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-11,8,NA
1993,country dat,0.002620720300461629,-5.944306075153449,-5.941681914753868,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-10,9,NA
1994,country dat,0.002760303118192966,-5.892414779851216,-5.889650660071323,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-9,10,NA
1995,country dat,0.0028904529494446565,-5.846342059227,-5.843447420851298,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-8,11,NA
1996,country dat,0.002878688001686276,-5.850420643601016,-5.847537804208069,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-7,12,NA
1997,country dat,0.002966338688482685,-5.820426851467785,-5.817456104476857,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-6,13,NA
1998,country dat,0.002919818586167023,-5.836233792656964,-5.833309703084813,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-5,14,NA
1999,country dat,0.0029642147172059836,-5.821143132469646,-5.81817451576689,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-4,15,NA
2000,country dat,0.0028075479116004684,-5.87544380592277,-5.8726323094562956,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-3,16,NA
2001,country dat,0.0027179194734877916,-5.907888590812095,-5.905166971089301,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-2,17,NA
2002,country dat,0.0026592241328124125,-5.929720878129067,-5.927058111979022,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-1,18,NA
2003,country dat,0.002521332468997394,-5.982967759663166,-5.980443243282533,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,19,NA
2004,country dat,0.002372664739486765,-6.0437415928047376,-6.041366108835994,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,20,NA
2005,country dat,0.002329459234162093,-6.062119126683645,-6.059786950038435,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,21,NA
2006,country dat,0.0021987088682906665,-6.119884968947895,-6.1176838393703195,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,22,NA
2007,country dat,0.0021193997920359335,-6.156622347347572,-6.154500698449398,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,23,NA
2008,country dat,0.0020919489518753513,-6.1696591346664045,-6.167564994532894,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,24,NA
2009,country dat,0.001983109348696674,-6.223089287900417,-6.22110420958683,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6,25,NA
2010,country dat,0.0018732961616112574,-6.280055746497782,-6.278180693522551,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,26,NA
2011,country dat,0.00174029698633383,-6.353699498519129,-6.351957685456791,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,27,NA
2012,country dat,0.001675872520699769,-6.391421341450061,-6.389744063084111,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9,28,NA
2013,country dat,0.0016355660848395,-6.415766305296806,-6.414129400213545,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,29,NA
2014,country dat,0.0016448326809118021,-6.410116613669421,-6.408470426766052,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,11,30,NA
2015,country dat,0.001565502722914964,-6.459548277873256,-6.4579815484705385,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,12,31,NA
2016,country dat,0.0015493980214956096,-6.4698887967160355,-6.468338197136137,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13,32,NA
2017,country dat,0.0014954547902497183,-6.505324910876319,-6.503828336777499,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,33,NA
2018,country dat,0.0014194049615092463,-6.557517536381934,-6.556097123110956,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,34,NA
2019,country dat,0.0013187613419358263,-6.6310623602568235,-6.629742728583893,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,16,35,NA
2020,country dat,0.0011808559786791197,-6.741515697823808,-6.7403341440853515,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,17,36,NA
2021,country dat,0.0011277111024771665,-6.787565273534479,-6.786436926087384,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,18,37,NA
2022,country dat,9.741623017969248e-4,-6.9339326339152665,-6.932957996808991,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,19,38,NA
2023,country dat,7.851932268372404e-4,-7.149580721634272,-7.148795219981773,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,20,39,NA
2024,country dat,6.970947388592011e-4,-7.268589232682726,-7.267891894860355,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,21,40,NA
2025,country dat,5.772255492879518e-4,-7.457277467858548,-7.456700075650456,NA,GIN,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,22,41,NA
1985,country dat,6.0816786914971426e-5,-9.707644706525715,-9.707583887889383,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-18,1,NA
1986,country dat,9.658153154468876e-5,-9.245123019861543,-9.245026433665702,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-17,2,NA
1987,country dat,1.4831184743228308e-4,-8.816193423728865,-8.816045100882143,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-16,3,NA
1988,country dat,2.2875171602326495e-4,-8.382873352095732,-8.382644574212044,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-15,4,NA
1989,country dat,3.3474770686950855e-4,-8.00213342369425,-8.00179861994686,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-14,5,NA
1990,country dat,4.8031458360069996e-4,-7.641069286230202,-7.640588856258602,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-13,6,NA
1991,country dat,7.045198622095982e-4,-7.257994033680738,-7.2572892655277865,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-12,7,NA
1992,country dat,9.658306972890418e-4,-6.942522000717413,-6.94155570330512,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-11,8,NA
1993,country dat,0.0013282547873515922,-6.623889388384801,-6.622560250685151,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-10,9,NA
1994,country dat,0.0017048873280273167,-6.374256253698689,-6.372549911396313,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-9,10,NA
1995,country dat,0.002140868812677631,-6.146543545106357,-6.14440038135802,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-8,11,NA
1996,country dat,0.002610247830140968,-5.948310108078389,-5.945696447611535,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-7,12,NA
1997,country dat,0.0029042545579897124,-5.841578528151344,-5.838670048062758,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-6,13,NA
1998,country dat,0.003156165589578513,-5.758397409194145,-5.755236252409159,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-5,14,NA
1999,country dat,0.0032929361772033343,-5.715975657129106,-5.7126772873058576,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-4,15,NA
2000,country dat,0.0032801785410605426,-5.719857424817355,-5.716571854697207,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-3,16,NA
2001,country dat,0.003310278983055453,-5.7107228082339265,-5.707407038156012,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-2,17,NA
2002,country dat,0.003021072568287168,-5.802143355586013,-5.79911771036613,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-1,18,NA
2003,country dat,0.002915375757432644,-5.8377565627075505,-5.834836928964449,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,19,NA
2004,country dat,0.0027236875533447986,-5.905768598688853,-5.903041195149575,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,20,NA
2005,country dat,0.0026343185587877835,-5.93913074190026,-5.936492947418537,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,21,NA
2006,country dat,0.0025075516499539767,-5.988448440153293,-5.985937739330123,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,22,NA
2007,country dat,0.0024700541225875145,-6.003515216603565,-6.001042106864563,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,23,NA
2008,country dat,0.002437798037767245,-6.016660090662361,-6.0142193163569475,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,24,NA
2009,country dat,0.002355451551243188,-6.051022828389271,-6.048664598398178,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6,25,NA
2010,country dat,0.002313673785732569,-6.06891863433489,-6.066602279870356,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,26,NA
2011,country dat,0.002175709571849578,-6.130400427715324,-6.128222347848731,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,27,NA
2012,country dat,0.0021314512343963282,-6.150952200558692,-6.148818474549157,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,9,28,NA
2013,country dat,0.0020244490749075352,-6.20245767721321,-6.200431176171405,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10,29,NA
2014,country dat,0.002015532726541398,-6.206871738108267,-6.204854171462227,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11,30,NA
2015,country dat,0.0018999664600388788,-6.265919045576668,-6.2640172718908795,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,12,31,NA
2016,country dat,0.001822824750815151,-6.307367920207686,-6.305543432090177,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13,32,NA
2017,country dat,0.001752469690338875,-6.3467292343041635,-6.344975227242423,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,33,NA
2018,country dat,0.0016554789242466453,-6.403664931806034,-6.402008081062332,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,34,NA
2019,country dat,0.0015906285230596145,-6.443626043337709,-6.442034148422015,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,16,35,NA
2020,country dat,0.0015178126505835511,-6.49048502621331,-6.488966060518221,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17,36,NA
2021,country dat,0.0015239452613055645,-6.486452740141242,-6.484927632494266,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,18,37,NA
2022,country dat,0.0012970704853353554,-6.647647030224418,-6.646349117815059,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,19,38,NA
2023,country dat,0.0010212476519423075,-6.886730210992403,-6.88570844151177,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,20,39,NA
2024,country dat,9.672000306877824e-4,-6.941105226935215,-6.940137558864762,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,21,40,NA
2025,country dat,9.138360677400326e-4,-6.997859359554896,-6.996945105684421,NA,GMB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,22,41,NA
1985,country dat,2.496071406408673e-4,-8.295622313541404,-8.295372675243716,NA,GNB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,-18,1,NA
1986,country dat,3.840636437756466e-4,-7.8647022801106585,-7.864318142695552,NA,GNB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,-17,2,NA
1987,country dat,5.711701070786326e-4,-7.4678234818541585,-7.467252148567296,NA,GNB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,-16,3,NA
1988,country dat,8.217541380571199e-4,-7.104069309768347,-7.103247217805273,NA,GNB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,-15,4,NA
1989,country dat,0.0011792432931978679,-6.742882323161535,-6.741702384013856,NA,GNB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,-14,5,NA
1990,country dat,0.0016143590200633745,-6.428817292691461,-6.427201629189751,NA,GNB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,-13,6,NA
1991,country dat,0.0021023101953679497,-6.16471844587933,-6.162613922727791,NA,GNB,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,-12,7,NA
